col_num,subset,density_in_train,density_in_unseen,d0_mark,density_diff,unseen_centroid,dist_train_d0,data_similarity,div_index
2879,unseen,0.0,0.139,yes,0.139,,4.243563724147358,5.799691798184962,0.4097900977407467
2880,unseen,0.0,0.015,yes,0.015,,6.9788045606037326,8.74293186203346,0.0
2881,unseen,0.0,0.036,yes,0.036,,5.719546083624281,7.846062802353859,0.0
2882,unseen,0.0,0.043,yes,0.043,,5.243596651896934,7.084096559730074,0.0
2883,unseen,0.0,0.156,yes,0.156,,3.3646125269536054,4.694726316289866,0.35527506898575334
2884,unseen,0.3655,0.413,,0.04749999999999999,,1.2011002240221875,2.7370698334331856,0.3333660735517623
2885,unseen,0.0,0.101,yes,0.101,,4.767895025669845,6.5968136111799325,0.815
2886,unseen,0.048,0.069,,0.021000000000000005,,2.4833680603121557,4.092932748786823,0.3393919978562926
2887,unseen,0.2525,0.351,,0.09849999999999998,,1.9581708674824878,3.145835385630024,0.33351425548342817
2888,unseen,0.0,0.154,yes,0.154,,3.367001103045226,4.733246358851649,0.34649334477842325
2889,unseen,0.2635,0.184,,-0.07950000000000002,,1.6565933230019365,2.9548968953696377,0.33338205088722495
2890,unseen,0.0835,0.172,,0.08849999999999998,,2.368980529124211,4.12841726419536,0.3379084519849852
2891,unseen,0.0,0.206,yes,0.206,,3.463931440878198,5.0264038076677915,0.36588619477604567
2892,unseen,0.0865,0.187,,0.1005,,2.19422331021573,4.082899590863331,0.3365627211773403
2893,unseen,0.023,0.049,,0.026000000000000002,,2.496836029837627,4.462671919804332,0.34983329263407215
2894,unseen,0.0,0.03,yes,0.03,,5.176807838226741,7.053141346000384,0.0
2895,unseen,0.0125,0.044,,0.0315,,2.453089174268976,5.072036095391848,0.40792391657649285
2896,unseen,0.3675,0.278,,-0.08949999999999997,,1.1354525781110862,3.0710178595759756,0.33368548242201745
2897,unseen,0.0,0.158,yes,0.158,,3.2079020491032444,4.698084159264976,0.3416061829261193
2898,unseen,0.0,0.042,yes,0.042,,5.551708052431295,7.347102644552441,0.0
2899,unseen,0.0,0.17,yes,0.17,,3.765912366245738,5.306547209211223,0.43881648960805586
2900,unseen,0.186,0.381,,0.195,,2.0946971468671074,3.2008162331843977,0.3335235988091084
2901,unseen,0.0035,0.083,,0.0795,,2.8520307197553563,5.113224642488813,0.3436018292511853
2902,unseen,0.0,0.045,yes,0.045,,5.491263914825968,7.423336225851442,0.0
2903,unseen,0.439,0.312,,-0.127,,1.1319100297847027,2.175409755830621,0.33336105777393754
2904,unseen,0.0,0.184,yes,0.184,,3.6209290258958724,5.253434231885623,0.39931573443442775
2905,unseen,0.159,0.302,,0.143,,1.8753709187763457,3.487949006792853,0.3336326758016646
2906,unseen,0.0,0.059,yes,0.059,,5.433342011672268,7.295891078001255,0.0
2907,unseen,0.0035,0.235,,0.23149999999999998,,2.823332657545962,4.325804848713628,0.33820983379501385
2908,unseen,0.0,0.156,yes,0.156,,3.951446587365561,5.606808119274514,0.43149646830049476
2909,unseen,0.0,0.149,yes,0.149,,3.32813750494947,4.780292826005337,0.3606977172173682
2910,unseen,0.0,0.122,yes,0.122,,3.4606571880020645,5.364954507071407,0.37388198845943926
2911,unseen,0.0,0.129,yes,0.129,,4.456831010335902,5.965225435788878,0.6726351646432003
2912,unseen,0.325,0.263,,-0.062,,1.5225104511636547,2.906113343089217,0.33335363022613274
2913,unseen,0.0,0.22,yes,0.22,,3.3231445724491717,4.787490776982382,0.3583049774169922
2914,unseen,0.047,0.269,,0.22200000000000003,,2.413135284057919,3.783806647431131,0.3361496761968336
2915,unseen,0.1995,0.319,,0.1195,,1.9600820518615123,3.3026547161648336,0.3337606124987853
2916,unseen,0.006,0.035,,0.029000000000000005,,2.6393185831044352,5.372660946705489,0.455899065968996
2917,unseen,0.0,0.167,yes,0.167,,3.710313832779253,5.321430950999886,0.40402473695398017
2918,unseen,0.0035,0.246,,0.2425,,2.8928229789990163,4.48897673103991,0.3445665814411709
2919,unseen,0.0805,0.12,,0.03949999999999999,,2.367243267749162,3.7786188350671774,0.3348390551555899
2920,unseen,0.132,0.099,,-0.033,,1.60404384648781,3.8497291405289094,0.3339235148239129
2921,unseen,0.0,0.119,yes,0.119,,3.3275631428849173,5.14725798615173,0.3552265261977247
2922,unseen,0.0,0.006,yes,0.006,,7.502335415868496,9.394902342491104,0.0
2923,unseen,0.028,0.129,,0.101,,2.248282749566783,4.113380833568609,0.33359510763492317
2924,unseen,0.0,0.122,yes,0.122,,4.2239291806719095,5.850429920280543,0.5947291092745639
2925,unseen,0.0,0.078,yes,0.078,,3.938258492251048,5.67580673418322,0.6332941658210045
2926,unseen,0.069,0.136,,0.067,,2.279572972543494,4.660910805853512,0.35076357076978737
2927,unseen,0.0,0.06,yes,0.06,,4.336148104082826,6.366571720811446,0.7834757834757834
2928,unseen,0.06,0.18,,0.12,,2.457549187115337,3.991429313779453,0.33723392069049696
2929,unseen,0.0,0.18,yes,0.18,,3.9312243810527434,5.352695379527437,0.37012414576013225
2930,unseen,0.037,0.075,,0.038,,2.160049176858275,4.04538022087052,0.33923557095448903
2931,unseen,0.0,0.118,yes,0.118,,4.504084941025822,6.339359875008348,0.4610969387755102
2932,unseen,0.0725,0.304,,0.23149999999999998,,2.3812937869231647,3.4926022748238688,0.33388688519600684
2933,unseen,0.001,0.015,,0.013999999999999999,,2.9503635988407986,5.6792758357391975,0.4182833627278072
2934,unseen,0.0785,0.123,,0.0445,,2.151460048236183,3.7660658638267934,0.33560042718384125
2935,unseen,0.39,0.269,,-0.121,,1.0328989256068795,2.8838254489599384,0.33358024691358024
2936,unseen,0.0225,0.09,,0.0675,,2.6304849713065726,4.714017519337667,0.3602361867271948
2937,unseen,0.0,0.103,yes,0.103,,3.182275641395588,5.272923176160889,0.3543800091649599
2938,unseen,0.042,0.082,,0.04,,2.3634979785426347,4.400590509728411,0.3421199866106311
2939,unseen,0.053,0.122,,0.069,,2.4632623128457762,4.482214082906958,0.34852233664219057
2940,unseen,0.001,0.219,,0.218,,2.9664645252526385,4.486084699056569,0.34413900858383784
2941,unseen,0.0,0.122,yes,0.122,,3.0452661915727215,4.426994670376649,0.35117757987281306
2942,unseen,0.0,0.055,yes,0.055,,4.912946727232914,6.6902438362980075,1.0
2943,unseen,0.0,0.105,yes,0.105,,3.1538030866755293,4.8375874809711155,0.3607750718581893
2944,unseen,0.0,0.225,yes,0.225,,3.432835164257393,5.0337121879671916,0.3578097704041683
2945,unseen,0.0395,0.196,,0.1565,,2.5013637761503182,4.049366306991137,0.33675961395237686
2946,unseen,0.1245,0.338,,0.21350000000000002,,2.098535001021719,3.2516557757632,0.3334878559023868
2947,unseen,0.042,0.249,,0.207,,2.519345758257897,3.996240630325924,0.3371362374083826
2948,unseen,0.0035,0.215,,0.2115,,2.775433767998086,4.340176067343573,0.34185769096851837
2949,unseen,0.5015,0.389,,-0.11249999999999993,,1.2509626946145471,2.365869766516743,0.3333859975477022
2950,unseen,0.0,0.167,yes,0.167,,3.4417718294067945,4.973308240211017,0.3637388331333101
2951,unseen,0.125,0.247,,0.122,,2.2396463628350833,3.2964679639235754,0.33344426096240676
2952,unseen,0.0,0.163,yes,0.163,,3.1132150570278347,4.814817964378004,0.34507014629509514
2953,unseen,0.0,0.015,yes,0.015,,5.763413799524104,7.822842888141421,0.0
2954,unseen,0.0,0.217,yes,0.217,,3.2095727449526694,4.732823250795692,0.34883906094000283
2955,unseen,0.0,0.023,yes,0.023,,5.908193434472818,7.692454515308894,0.0
2956,unseen,0.0025,0.044,,0.041499999999999995,,2.774754460182108,5.24155802446254,0.3969641347663325
2957,unseen,0.0,0.128,yes,0.128,,4.211561853988297,5.913458980258093,0.49454628177344623
2958,unseen,0.0,0.048,yes,0.048,,5.32419210988214,7.251136266978672,0.0
2959,unseen,0.1605,0.367,,0.2065,,2.1181139998443053,3.5472339355713034,0.33480259925062955
2960,unseen,0.0,0.037,yes,0.037,,4.505733696624676,7.317890904402853,0.78125
2961,unseen,0.0,0.186,yes,0.186,,3.8350877833913746,5.519345948035179,0.3908180919426595
2962,unseen,0.224,0.154,,-0.07,,1.7115045019669926,2.8518244480055515,0.3334638438885833
2963,unseen,0.0,0.166,yes,0.166,,3.6653496523432363,5.192596791189261,0.3997652796829751
2964,unseen,0.005,0.034,,0.029,,2.6053734922364935,5.10157004906105,0.33979663626411416
2965,unseen,0.0,0.186,yes,0.186,,3.7162384247933784,5.27099257503409,0.36347899640879483
2966,unseen,0.4305,0.372,,-0.058499999999999996,,1.242750021438684,2.5151357861594774,0.3333361356304814
2967,unseen,0.0,0.082,yes,0.082,,3.3739983923944163,5.7734075672168625,0.4457596253902185
2968,unseen,0.0105,0.192,,0.1815,,2.7921812064994347,4.277281014351481,0.34127311595518134
2969,unseen,0.0,0.109,yes,0.109,,3.8768529836039964,5.347198012553145,0.38697609986938314
2970,unseen,0.0,0.139,yes,0.139,,3.992044006313843,5.684723357213082,0.4657721198357934
2971,unseen,0.0,0.121,yes,0.121,,3.6086403699786924,5.500618243384269,0.3936202164995537
2972,unseen,0.0,0.246,yes,0.246,,3.10463945459533,4.510568988248443,0.34605517377018835
2973,unseen,0.155,0.347,,0.19199999999999998,,2.2451572332899024,3.4930113934600033,0.33428969847466283
2974,unseen,0.2655,0.198,,-0.0675,,1.401816983578498,3.205286770507243,0.3335044717804707
2975,unseen,0.0,0.093,yes,0.093,,4.2093749363480795,5.62322329083563,0.4339526456830691
2976,unseen,0.0,0.142,yes,0.142,,3.565455298770221,5.412438868653824,0.3820222222222222
2977,unseen,0.0,0.041,yes,0.041,,3.6346396159276195,5.846757079237007,0.39553086731473297
2978,unseen,0.02,0.247,,0.227,,2.6583725832641716,4.220510102214114,0.33744933411211153
2979,unseen,0.0,0.03,yes,0.03,,5.661128573663471,7.427919714014456,0.0
2980,unseen,0.155,0.306,,0.151,,2.011649306296834,3.3143819596651554,0.33367596166374136
2981,unseen,0.0,0.035,yes,0.035,,6.185244869739348,7.9251715852080595,0.0
2982,unseen,0.0005,0.24,,0.2395,,2.9843847001879267,4.423330020716237,0.3385978382177315
2983,unseen,0.0,0.033,yes,0.033,,5.660846861262785,7.713092621861573,0.0
2984,unseen,0.0105,0.206,,0.19549999999999998,,2.7358432036081477,4.267053786740195,0.3414967057212188
2985,unseen,0.0515,0.285,,0.23349999999999999,,2.6028936731339574,3.863772951659525,0.33576236943145044
2986,unseen,0.113,0.131,,0.018000000000000002,,1.9671940140302862,4.331160491009657,0.34279237468534784
2987,unseen,0.0,0.073,yes,0.073,,5.146887941119695,6.892352698936068,0.0
2988,unseen,0.0,0.087,yes,0.087,,3.221031416484517,5.306657140879722,0.3977715896613325
2989,unseen,0.0,0.069,yes,0.069,,4.286463004681606,6.372084492837499,0.5342857142857143
2990,unseen,0.0,0.117,yes,0.117,,4.531747379510551,6.216565395174668,0.6751246537396121
2991,unseen,0.006,0.134,,0.128,,2.8089974544802914,4.459085708779832,0.34140737561573564
2992,unseen,0.0,0.08,yes,0.08,,3.430348720149412,5.501709788343153,0.4501126743809517
2993,unseen,0.0,0.051,yes,0.051,,3.0381555802822926,5.14488952265267,0.37257388970381705
2994,unseen,0.0,0.13,yes,0.13,,4.189860346830129,5.750861044574745,0.4501665898817512
2995,unseen,0.0275,0.164,,0.1365,,2.686844973066304,4.128694070602653,0.33874539153051686
2996,unseen,0.045,0.181,,0.136,,2.544956570681997,4.076095988154163,0.3379822387755892
2997,unseen,0.246,0.257,,0.01100000000000001,,1.5946551205331918,3.0600008152327067,0.3333605481848666
2998,unseen,0.43,0.44,,0.010000000000000009,,1.4365147730197652,2.7395779372564375,0.3334801514489509
2999,unseen,0.018,0.16,,0.14200000000000002,,2.6154880331063515,3.907936633037609,0.3358509492822206
